<PR>get_movie_attribute<PRAN>name.genre<PRAV>action<C><U>Hello! Do you have any movie showings for today?<A>Yes of course, we have a multitude. Are there any that interest you?<U>I'm looking for any action or horror movies if you have any!<PN>find_movies<PAN>location<PAV>nearby<PR>find_movies<PRAN>name.movie<PRAV>Shuttered<PRAV>Beyond the Storm<PN>get_movie_attribute<PAN>name.movie<PAV>Shuttered<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>horror<PN>get_movie_attribute<PAN>name.movie<PAV>Beyond the Storm<PAN>attribute<PAV>name.genre	[A]No problem. There are a couple. Shuttered and Beyond the Storm are a horror and action movie respectively. Do any of these movies interest you?	dlg-352386f0-2162-4302-89bb-aa2f68d7207e
<U>I would like to see it in XD<C><U>Hi I want to purchase movie tickets<A>OK let me help you with that<U>Thank you let’s get started<A>What movie do you want to see?<U>I want to see the movie bad boys for life<A>Great and which theater did you have in mind?<U>I want to see it at the Walnut Creek 14<A>What screening type do you have any preference towards?	[A]And what time do you want to go?	dlg-a68f9f47-4c7f-4279-b9dd-8238cb62d2ff
<PR>resolve_theater<PRAN>name.theater<PRAV>AMC Mercado 24<C><U>I want to get movie tickets for tonight at AMC theater.<A>OK. I understand that you’d like to get tickets for tonight. Can you tell me the city and state where the theater is located?<U>In Santa Barbara, California.<PN>resolve_theater<PAN>name.theater<PAV>AMC<PAN>location<PAV>Santa Barbara, California	[A]OK. And are you interested in AMC Mountain 16 or AMC Mercado 24?	dlg-d1cbc1f2-cbfd-4714-87f8-92155beb5a5b
<U>What's playing at the local theater here in Cadillac? Anything good? Or am I having to drive up to the State Theater in Traverse to pay more to see something?	"[PN]find_theaters[PAN]location[PAV]Cadillac[PAN]name.movie[PAV]""Bad Boys For Life"""	dlg-3495db3d-5678-4b14-b03b-ba944d071d9f
<PR>find_showtimes<PRAN>time.showing<PRAV>empty<C><U>Get movie tickets for jumanji in davie, fl at 4 pm for 4 people<A>Yes. Would you like to see it in imax 3d?<U>Yes<A>Ok one moment please<U>Thank you<PN>find_showtimes<PAN>name.movie<PAV>jumanji<PAN>date.showing<PAV>today<PAN>time.preference<PAV>4 pm<PAN>type.screening<PAV>3d	[A]It is not showing in 3d and it is not shoeing at 4pm	dlg-8381327a-6709-46b8-ac54-c1aa575a099c
<U>What are the times for Possession here i. Cedar Creek, North Carolina?	[A]I show two theatres in Cedar Creek.	dlg-3ffe91fb-f692-4526-841c-d34829c29c31
<U>Do you think you could help me book some movie tickets for this weekend?	[A]Sure, what would you like to see?	dlg-5c58ae0a-3d6d-4634-beda-8ffbf94e41bf
<U>Yes perfect<C><U>Wanted to go to the movies tonight<A>OK. Do you have anything in mind?<U>Not sure<A>Sure. And what city are you looking in?<U>Either in or near Brando, TX<A>Brando, Texas. Got it. And is there a particular type of movie you’d like to see?<U>I was thinking impractical jokers the movie or 2 minutes of fame<PN>find_movies<PAN>location<PAV>Brando, Texas<PR>find_movies<PRAN>name.movie<PRAV>No Time To Die<PRAV>Mulan<PRAV>Stella’s House<A>A few titles playing in your area are No Time To Die, Mulan, and Stella’s House.<U>Oh that's right Stella's House is out already I've been looking forward to watching it. Who's the director?<PN>get_movie_attribute<PAN>attribute<PAV>name.person<PAN>name.movie<PAV>Stella’s House<PR>get_movie_attribute<PRAN>name.person<PRAV>Clyde Stewart<A>The director of Stella’s House is Clyde Stewart.<U>ICI absolutely love Stewart's work. When and where is it playing?<PN>find_theaters<PAN>name.movie<PAV>Stella’s House<PAN>location<PAV>Brando, Texas<PR>find_theaters<PRAN>name.theater<PRAV>Milford Theater<PN>find_showtimes<PAN>name.movie<PAV>Stella’s House<PAN>date.showing<PAV>tonight<PAN>name.theater<PAV>Milford Theater<PR>find_showtimes<PRAN>time.showing<PRAV>4:40pm<PRAV>7:10pm<PRAV>9:30pm<A>OK. Stella’s House is playing at the Milford Theater. Showtimes are 4:40pm, 7:10pm, and 9:30pm. Which one would you prefer?<U>Actually I forgot i have a birthday party to attend tonight, what about tomorrow<A>No problem. Let me check the showtimes for tomorrow.<PN>find_showtimes<PAN>name.movie<PAV>Stella’s House<PAN>date.showing<PAV>tomorrow<PAN>name.theater<PAV>Milford Theater<PR>find_showtimes<PRAN>time.showing<PRAV>4:40pm<PRAV>7:10pm<PRAV>9:30pm<A>OK. The showtimes for tomorrow are the same. Which one should I book?<U>What was time is it at again?<A>Sure. The last showing is 9:30pm.<U>Ok that's perfect<A>All right. Let me confirm. You’d like 4 tickets for the 9:30pm showing of Stella’s House at Milford Theater tomorrow. Is that all correct?	[A]Is it OK to go ahead and purchase these tickets?	dlg-c827ec22-cd16-4e2c-9b25-36c750e7cb3c
<U>three<C><U>i like to going out for the movie tonight<A>OK. And in what city?<U>my city is Creek's Oregon<A>Creek’s End, Oregon. Got it. Is there a particular movie you have in mind?<U>i like mulan it's a good movie<PN>find_theaters<PAN>name.movie<PAV>Mulan<PAN>location<PAV>Creek’s End, Oregon<PR>find_theaters<PRAN>name.theater<PRAV>AMC Mountain 16<PRAV>AMC Mercado 24<A>Sure. In Creek’s End, Oregon, I see that Mulan is showing in two theaters: AMC Mountain 16 and AMC Mercado 24.<U>AMC Mercado 24 because its near to me<PN>find_showtimes<PAN>name.movie<PAV>Mulan<PAN>date.showing<PAV>tonight<PAN>name.theater<PAV>AMC Mercado 24<PR>find_showtimes<PRAN>time.showing<PRAV>5:00pm<PRAV>7:10pm<PRAV>9:45pm<A>No problem. It looks like tonight’s remaining showtimes for Mulan at AMC Mercado 24 are 5:00pm, 7:10pm, and 9:45pm. Which is best for you?<U>i choose 5:00pm<A>Great. And how many tickets?<U>oh i forgot that theater name, please repeat that name once more<A>Sure, you chose AMC Mercado 24.<U>ok, what is the show time i choose<A>For the showtime you said you preferred 5:00pm.<U>oh sorry,what the last assistant question<A>I was just asking you how many tickets you'll need.	[A]All right. Let me confirm that you’d like three tickets for Mulan at AMC Mercado 24 tonight at 5:00pm. Is that all correct?	dlg-fe1a057c-3cec-4e35-824c-7bd0aebf3f81
<U>Those are good choices. Where is Beyond the Storm playing and is there a show around 8:00 pm and how much is that for five people?<C><U>Hello.<A>Hello, how are you today?<U>I am good. I want to see a movie tonight. There are five of us. I would like to see what is available.<A>And you are in Spring Hills, Kansas?<U>Yes, we are. Either theater, the Cinemark of the AMC. We want to see something family oriented. Nothing over PG-13.<A>Okay, I'll check that for you.<U>Thank you.<PN>find_movies<PAN>location<PAV>Spring Hills, Kansas<PAN>description.other<PAV>something family oriented<PR>find_movies<PRAN>name.movie<PRAV>Not My Problem<PRAV>Beyond The Storm<PRAV>Backcountry<A>No problem! Okay, currently we have three films that fit that criteria.<U>What are they and could you tell me a little about them?<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>Comedy<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>rated PG-13<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>Rotten Tomatoes score of 72%<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>A troubled teen tries to convince his depressed elderly neighbor that things are not what they seem<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>Matt Damon<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>Noah Schnapp<A>The first film is Not My Problem a Comedy that is rated PG-13. It has a Rotten Tomatoes score of 72%. A troubled teen tries to convince his depressed elderly neighbor that things are not what they seem. This film stars Matt Damon and Noah Schnapp.<U>Okay, that sounds good. And the next two?<PN>get_movie_attribute<PAN>name.movie<PAV>Beyond The Storm<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>Action<PN>get_movie_attribute<PAN>name.movie<PAV>Beyond The Storm<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>rated PG-13<PN>get_movie_attribute<PAN>name.movie<PAV>Beyond The Storm<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>It shows a Rotten Tomatoes score of 81%<PN>get_movie_attribute<PAN>name.movie<PAV>Beyond The Storm<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>Fishing the North Sea gets ugly as Captain John’s crew faces not only severe weather but a traitor on board<PN>get_movie_attribute<PAN>name.movie<PAV>Beyond The Storm<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>James Cameron<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountry<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>Documentary<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountry<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>rated G<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountry<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>It has a Rotten Tomatoes score of 91%<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountry<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>Explore Yosemite in all its glory in this award winning film that delves into the wonders of one of the United State’s most iconic national parks<A>The next two are Beyond The Storm an Action film that is rated PG-13. It shows a Rotten Tomatoes score of 81%. Fishing the North Sea gets ugly as Captain John’s crew faces not only severe weather but a traitor on board. This film is directed by James Cameron. The next film is Backcountry a Documentary that is rated G. It has a Rotten Tomatoes score of 91%. Explore Yosemite in all its glory in this award winning film that delves into the wonders of one of the United State’s most iconic national parks.	[PN]find_theaters[PAN]location[PAV]Spring Hills, Kansas[PAN]name.movie[PAV]Beyond The Storm	dlg-1e8e09f0-b988-416e-acfa-81c05fc0b660
<U>hi hello	[A]hello	dlg-83751bed-3a78-4d06-ac3f-4b79f5b50627
<U>Is the AMC Holiday near here?<C><U>I am thinking about seeing a movie. Can you help me with that?<A>Sure. What day are you wanting to see one?<U>Today, if possible.<A>A lot of good movies are playing today. What area are you in, can I get your location of where you are or where you plan on seeing a movie?<U>I am in Spring Hills, Kansas.<A>Perfect! Do you have a preference for a theater?	[A]Yes, it is. Would you like to hear the movies playing there?	dlg-3eb41857-826d-4b31-a5d2-671d3a68a800
<PR>book_tickets<PRAN>status<PRAV>success<C><U>We want to go out to the movies tonight.<A>OK. And where will you be seeing the movie?<U>Somewhere near me.<A>OK. Can you give me the city and state?<U>Okay it's Creek’s End, Oregon.<A>Creek’s End, Oregon. Got it. Is there a particular movie you have in mind?<U>I wanna see that new James Bond movie.<A>Ok. I think you are talking about No Time To Die. Does that sound right?<U>Yes it's called No Time To Die.<PN>find_theaters<PAN>name.movie<PAV>No Time To Die<PAN>location<PAV>Creek’s End, Oregon<PR>find_theaters<PRAN>name.theater<PRAV>AMC Mountain 16<PRAV>AMC Mercado 24<A>I think action movies are always a great choice. In Creek’s End, Oregon, I see that No Time To Die is showing in two theaters: AMC Mountain 16 and AMC Mercado 24.<U>The second one would be great.<PN>find_showtimes<PAN>name.movie<PAV>No Time To Die<PAN>date.showing<PAV>tonight<PAN>name.theater<PAV>AMC Mercado 24<PR>find_showtimes<PRAN>time.showing<PRAV>5:00pm<PRAV>7:10pm<PRAV>9:45pm<A>OK, AMC Mercado 24 it is.<U>What times do they having showings?<A>It looks like tonight’s remaining showtimes for No Time To Die at AMC Mercado 24 are 5:00pm, 7:10pm, and 9:45pm. Which is best for you?<U>I need the earliest time.<A>OK, so you'd like 5:00pm. And how many tickets?<U>It will be me and two kids.<A>All right. Let me confirm that you’d like three tickets for No Time To Die at AMC Mercado 24 tonight at 5:00pm. Is that all correct?<U>Yes.<A>Is it OK to go ahead and purchase these tickets?<U>Please do yes.<PN>book_tickets<PAN>num.tickets<PAV>three<PAN>name.movie<PAV>No Time To Die<PAN>name.theater<PAV>AMC Mercado 24<PAN>date.showing<PAV>tonight<PAN>time.showing<PAV>5:00pm	[A]OK. Your tickets are purchased and details for how to proceed have been sent to your email address. Can I help with anything else?	dlg-8602f5e0-8834-455c-8bb7-8152969ded73
<U>I wasn't aware. Wasn't there a first movie though?<C><U>I want to see a movie tonight. Do you have any recommendations?<PN>find_movies<PAN>description.other<PAV>good one<PAN>location<PAV>nearby<PR>find_movies<PRAN>name.movie<PRAV>Terminator<A>I heard the Terminator was a good one.<U>Nah, I really don't like those types of movies. They're franchise movies.<A>What about franchise movies do you not like?<U>Well, they're very gimmicky. Terminator has been running for forever, so it's obvious that those movies are still being made only for the money.<A>Yeah, you've got a point. What do you want to feel while watching the movie?<U>Something that will tug at my heartstrings, but also is very mysterious!<PN>find_movies<PAN>description.other<PAV>Something that will tug at my heartstrings, but also is very mysterious!<PAN>location<PAV>nearby<PR>find_movies<PRAN>name.movie<PRAV>Maleficent<A>Hmm. Do you know that the new Maleficent movie just came out?	[PN]get_movie_attribute[PAN]name.movie[PAV]Maleficent[PAN]attribute[PAV]review.critic	dlg-5980c4e2-b001-4cf4-a9d8-cbac7b8b3893
<PR>get_movie_attribute<PRAN>name.person<PRAV>James Cameron<C><U>Hello. How are you today?<A>Hi. Thank you for asking. How are you?<U>I am good. I am looking to purchase 2 movie tickets for tonight.<A>Ok. I can help you with that. In what city and state are located?<U>Spring Hills, Kansas<PN>find_theaters<PAN>location<PAV>Spring Hills, Kansas<PR>find_theaters<PRAN>name.theater<PRAV>AMC Holiday<PRAV>Cinemark Downtown<A>Ok. Thank you. I see 2 theaters in your location. AMC Holiday and Cinemark Downtown. Do you have a preference?<U>Yes. Cinemark is closer to where I live.<PN>find_movies<PAN>location<PAV>Spring Hills, Kansas<PAN>name.theater<PAV>Cinemark Downtown<PR>find_movies<PRAN>name.movie<PRAV>Beyond the Storm<PRAV>Backcountry<A>There are 2 showings in that location. Beyond the Storm and Backcountry. Any preference?<U>Hmmm Can you help me choose? What is Beyond the Storm about?<PN>get_movie_attribute<PAN>name.movie<PAV>Beyond the Storm<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>actin<PN>get_movie_attribute<PAN>name.movie<PAV>Beyond the Storm<PAN>attribute<PAV>name.person	[PN]get_movie_attribute[PAN]name.movie[PAV]Beyond the Storm[PAN]attribute[PAV]description.plot	dlg-3f59244d-2296-4078-90a8-3587e52fe094
<U>Let's get movie tickets!	[A]Okay, I'm in! What movie?	dlg-e69aec81-2a67-48ea-999a-8d24ec30316a
<PR>find_showtimes<PRAN>time.showing<PRAV>4:10pm<PRAV>7:30pm<PRAV>10:15pm<C><U>Hello!<A>Hello there! Welcome to the Hillview Theater!\tHow's your day?<U>Good, good. How was yours?<A>Not bad, for a typical weekday!<U>That's great!<A>What would you like to watch from our choices?<U>I would say something that's no cap!<PN>find_movies<PAN>location<PAV>Hillview<PR>find_movies<PRAN>name.movie<PRAV>Not My Problem<PRAV>Backcountry<A>I would say Not My Problem or Backcountry just might be your choice!<U>Tell us about both, no cap, tho!<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>Comedy<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>PG-13<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>Rotten Tomatoes 72%<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>A troubled teen tries to convince his depressed elderly neighbor that things are not what they seem<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>Matt Damon<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>Noah Schnapp.Not<PN>find_theaters<PAN>name.movie<PAV>Not My Problem<PAN>location<PAV>nearby<PR>find_theaters<PRAN>name.theater<PRAV>AMC Holiday Theater<PN>find_showtimes<PAN>name.movie<PAV>Not My Problem<PAN>name.theater<PAV>AMC Holiday Theater<PAN>date.showing<PAV>today<PAN>time.preference<PAV>any<PR>find_showtimes<PRAN>time.showing<PRAV>1pm<PRAV>3:55pm<PRAV>7pm<PRAV>10:05pm<A>Not My Problem - Comedy - rated PG-13 - Rotten Tomatoes 72% - A troubled teen tries to convince his depressed elderly neighbor that things are not what they seem. - Stars Matt Damon and Noah Schnapp.Not My Problem showtimes: AMC Holiday Theater - 1pm - 3:55pm - 7pm - 10:05pm<U>And the other one?<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountry<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>Documentary (outdoor)<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountry<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>G<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountry<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>Rotten Tomatoes 91%<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountry<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>Explore Yosemite in all its glory in this award winning film that delves into the wonders of one of the United State’s most iconic national parks.Backcountry<PN>find_theaters<PAN>name.movie<PAV>Backcountry<PAN>location<PAV>nearby<PR>find_theaters<PRAN>name.theater<PRAV>Cinemark Downtown<PN>find_showtimes<PAN>name.movie<PAV>Backcountry<PAN>name.theater<PAV>Cinemark Downtown<PAN>date.showing<PAV>today<PAN>time.preference<PAV>any	[A]Backcountry - Documentary (outdoor) - rated G - Rotten Tomatoes 91% - Explore Yosemite in all its glory in this award winning film that delves into the wonders of one of the United State’s most iconic national parks.Backcountry showtimes: Cinemark Downtown - 4:10pm - 7:30pm - 10:15pm	dlg-321fa49b-74d6-4c80-94a7-0c2d033917e5
<PR>book_tickets<PRAN>status<PRAV>success<C><U>hello..<A>Hello sir..How can i help you?<U>i want movie tickets.<A>yeah.i will say the best movies.<U>No.I only want No time No die movie ticket.<A>ok sir.which state and city you want?<U>connecticut and stamford city<A>Ok sir.I will search for this movie in stamford city.<U>I want Avon theatre.<A>ok sir.<U>who is the director of No time NO die movie?<PN>get_movie_attribute<PAN>name.movie<PAV>No time No die<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>cary joji fukunaga<A>cary joji fukunaga<U>ok.Is he is the best director?<A>Absolutely.he is one of the best director.<U>ok.<A>How many ticktes you want?<U>I want three ticktes on aug 29.<PN>find_showtimes<PAN>name.movie<PAV>No time No die<PAN>name.theater<PAV>Avon theatre<PAN>date.showing<PAV>aug 29<PAN>time.preference<PAV>any<PR>find_showtimes<PRAN>time.showing<PRAV>7.00 PM<PN>book_tickets<PAN>name.movie<PAV>No time No die<PAN>name.theater<PAV>Avon theatre<PAN>num.tickets<PAV>three<PAN>date.showing<PAV>aug 29<PAN>time.showing<PAV>7.00 PM<PAN>seating<PAV>any	[A]ok sir.Three tickets booked.i will send the ticktes through gmail sir.Show time is 7.00 PM You will pay the money to my account	dlg-5c5a37d0-d82b-458e-9d4b-9edec93283c5
<PR>find_theaters<PRAN>name.theater<PRAV>AMC Holiday Theater<PRAV>Cinemark Downtown<C><U>Hello, I want to buy 2 movie tickets for tonight.<A>Sure, where are you located?<U>Spring Hills, Kansas.<PN>resolve_location<PAN>location<PAV>Spring Hills, Kansas<PR>resolve_location<PRAN>location<PRAV>Spring Hills, Kansas<PN>find_theaters<PAN>location<PAV>Spring Hills, Kansas	[A]Alright, in Spring Hills, we have The AMC Holiday Theater and The Cinemark Downtown. What movie do you want to watch?	dlg-6e77ce5c-7fd5-4fa8-8f37-e1829d4726fb
"<U>Yes, each of those details is correct.<C><U>Good afternoon. Could you help me acquire some movie tickets?<A>Sure thing. Let us work out a few details first. Could you tell me what location you would like to watch the movie in?<U>Oh, right of course. I would like to see movie in the AMC Holiday Theatre in Spring Hills, Kansas.<A>Great. Do you have any particular movies you would like to see?<U>Yes. I have narrowed it down between either ""Family Jewels"" and ""Shattered.""<A>Great would you like to hear the plot comparisons of each movie?<U>Yes, please that would definitely help.<PN>get_movie_attribute<PAN>name.movie<PAV>""Family Jewels""<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>movie is about a European man who goes to live life in America with a con artist<PN>get_movie_attribute<PAN>name.movie<PAV>""Shuttered""<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>is about a woman who migrates to help her cousin with the marijuana farm<A>""The Family Jewels"" movie is about a European man who goes to live life in America with a con artist. ""Shuttered"" is about a woman who migrates to help her cousin with the marijuana farm.<U>Both sound very interesting.<A>Is there one in particular you would like to see?<U>I am going to select ""The Family Jewels"" movie to see.<A>Awesome selection, and what day and time would you like to see the movie?<U>Yes, I would love to see the movie this Saturday at 02:00 p.m.<A>Great and how many tickets should I book for you?<U>I would love to book two adult tickets to the showing.<PN>find_showtimes<PAN>name.movie<PAV>""Family Jewels""<PAN>name.theater<PAV>AMC Holiday Theatre<PAN>date.showing<PAV>this Saturday<PAN>time.preference<PAV>02:00 p.m<PR>find_showtimes<PRAN>time.showing<PRAV>02:00 pm<A>Awesome, so just to confirm you would like to book two adult tickets to the 02:00 pm showing of ""Family Jewels"" at the AMC Holiday Theatre in Spring Hills, Arkansas correct?"	[A]Great and what e-mail address would you like the booking information to be sent to?	dlg-701b4689-1788-4f0d-ba56-8c49a0b66942
<U>I really looking forward to seeing the movie with my family.<C><U>Hi, I'm looking to see a movie tonight.<A>Great, you're in the right place. What type of movie are you interested in?<U>I'm wanting and longing to see sonic the hedgehog.<A>Oh, splendid, what time would you like to see this movie?<U>About 08:00 pm please.<A>Great, I'll check and see what's available, but can i have you location or you preferred theater?<U>Regal Edwards Boise please.<A>Do you have a preferred screening and how many people are you planning to go with?<U>I'm going with my family, and would love to see in imax 3d please.<A>Wow, great preference.	[PN]check_tickets[PAN]name.movie[PAV]sonic the hedgehog[PAN]name.theater[PAV]Regal Edwards Boise[PAN]num.tickets[PAV]one[PAN]date.showing[PAV]tonight[PAN]seating[PAV]any[PAN]time.preference[PAV]About 08:00 pm	dlg-d22de5ec-9449-42ad-86de-71bee45d2d3d
<PR>find_showtimes<PRAN>time.showing<PRAV>4:10pm<PRAV>7:30pm<PRAV>10:15pm<C><U>I would like to check out some movie times and possibly order some tickets if that is OK.<A>Absolutely, where are you located?<U>Spring Hills Kansas.<A>OK, let me see what I can find for you. Were there any specific movies you were hoping to find?<U>No, I am not really sure what's playing right now.<PN>find_movies<PAN>location<PAV>Spring Hills Kansas<PR>find_movies<PRAN>name.movie<PRAV>Not My Problem<PRAV>Family Jewels<PRAV>Shuttered<PRAV>Beyond the Storm<PRAV>Backcountry<A>No problem, here is what is playing in your area. Not My Problem, Family Jewels, Shuttered, Beyond the Storm, and finally Backcountry.<U>I think I've heard about most of those, but could you give me some more information about shuttered, and backcountry?<PN>get_movie_attribute<PAN>name.movie<PAV>Shuttered<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>Horror<PN>get_movie_attribute<PAN>name.movie<PAV>Shuttered<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>R<PN>get_movie_attribute<PAN>name.movie<PAV>Shuttered<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>Sarah Decker moves upstate from her New York City lifestyle to work on her distant cousin’s haunted marijuana farm<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountry<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>G<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountry<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>Documentary<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountry<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>Explore Yosemite in all its glory in this award winning film that delves into the wonders of one of the United State’s most iconic national parks<A>Shuttered is a Horror movie that's rated R. In this one Sarah Decker moves upstate from her New York City lifestyle to work on her distant cousin’s haunted marijuana farm. Backcountry is a Documentary that's rated G, about Yosemite. Explore Yosemite in all its glory in this award winning film that delves into the wonders of one of the United State’s most iconic national parks.<U>They both sound good to me. I am home alone this weekend so I might want to see them both. What are the movie times for this Saturday?<PN>find_theaters<PAN>name.movie<PAV>Shuttered<PAN>location<PAV>Spring Hills Kansas<PR>find_theaters<PRAN>name.theater<PRAV>AMC Holiday Theater<PN>find_theaters<PAN>name.movie<PAV>Backcountry<PAN>location<PAV>Spring Hills Kansas<PR>find_theaters<PRAN>name.theater<PRAV>Cinemark Downtown<PN>find_showtimes<PAN>name.movie<PAV>Shuttered<PAN>name.theater<PAV>AMC Holiday Theater<PAN>date.showing<PAV>this Saturday<PAN>time.preference<PAV>any<PR>find_showtimes<PRAN>time.showing<PRAV>3:00pm<PRAV>5:45pm<PRAV>9:00pm<PN>find_showtimes<PAN>name.movie<PAV>Backcountry<PAN>name.theater<PAV>Cinemark Downtown<PAN>date.showing<PAV>this Saturday<PAN>time.preference<PAV>any	[A]Shuttered is at the AMC Holiday Theater at 3:00pm, 5:45pm, and 9:00pm. Backcountry is at the Cinemark Downtown at 4:10pm, 7:30pm, and 10:15pm.	dlg-234309c9-b2c2-4d12-85ba-7f469b4fb017
<PR>find_movies<PRAN>name.movie<PRAV>Not My Problem<PRAV>Shuttered<C><U>Hello,<A>Welcome sir,How can i help you?<U>What to do to get tickets for a good movie,<A>Tell me your choice I will indicate which film can be obtained at what time,<U>Tell me for sure I choose.<PN>find_movies<PAN>description.other<PAV>good movie<PAN>location<PAV>nearby	[PN]get_movie_attribute[PAN]name.movie[PAV]Not My Problem[PAN]attribute[PAV]name.genre	dlg-d288e00b-379e-4087-89ba-5ddcf8b7832e
<PR>find_showtimes<PRAN>time.showing<PRAV>7:00 pm<C><U>I want to order movie tickets<A>I will help, I will ask question<U>Ask me anything<A>Which movie did you want to see<U>I want to see 1917<A>which theater did you want to see it at<U>I want to go to AMC CLASSIC Londonderry 10<A>what time did you want<U>I want to go at 8:00 pm<A>how many tickets<U>I want 2 tickets please<A>which day did you want<U>I want to go tonight<A>did you have a screening preference<U>IMAX is how I want to see it<PN>find_showtimes<PAN>name.movie<PAV>1917<PAN>name.theater<PAV>AMC CLASSIC Londonderry 10<PAN>date.showing<PAV>today<PAN>time.preference<PAV>8:00 pm<PAN>type.screening<PAV>IMAX	[PN]check_tickets[PAN]name.movie[PAV]1917[PAN]name.theater[PAV]AMC CLASSIC Londonderry 10[PAN]num.tickets[PAV]5[PAN]time.showing[PAV]7:00 pm[PAN]seating[PAV]any[PAN]date.showing[PAV]today	dlg-f10f82c0-7dd0-4b6c-9550-7412aee2dd7d
